A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 A25 A26 A27 A28 A29 A30 A31 A32 A33 A34 A35 A36 A37 A38 A39 A40 Class
0.05559 0.57264 0.34725 0.50242 0.59617 0.73335 0.23796 0.36268 0.21061 -0.25769 0.05559 0.00913 -0.12205 0.45327 0.33423 0.51886 -0.07615 0.05115 0.02066 -0.21215 0.05559 -0.29606 -0.05148 -0.38168 -0.27375 -0.29520 -0.19783 -0.15006 -0.19783 0.04549 0.05559 -0.15199 0.10258 0.17028 0.23315 0.60703 0.13743 0.13305 0.22345 0.21565 3
-0.65735 0.23690 0.95975 0.06799 0.18929 -0.12514 0.49764 0.41697 0.29958 0.88391 -0.65735 1.15225 1.07460 0.29495 0.96966 0.32978 1.43280 1.12194 1.36313 1.28067 -0.65735 0.70859 -1.28548 0.67650 -0.10039 0.50022 0.74164 -0.26043 -0.04340 -1.15876 -0.65735 0.42466 -0.71467 0.60051 -0.43302 -0.66673 0.18009 -0.40216 -0.09919 -0.50585 7
-0.54918 -0.17669 0.57375 0.44595 0.93525 0.72886 0.41274 0.91015 0.79951 0.94206 -0.54918 0.63176 0.72421 0.53242 0.69807 0.26045 1.10032 1.11337 0.92450 1.09407 -0.54918 1.10504 1.88766 1.60996 1.66082 1.32745 0.86895 1.68138 1.48109 1.65422 -0.54918 1.14944 1.21343 0.84338 1.07106 0.54246 1.39283 1.44978 1.30553 1.37715 13
0.19817 1.04461 2.11458 0.90210 1.40995 1.00303 0.56755 1.49834 0.99864 1.94287 0.19817 1.23494 2.59787 1.05774 1.90231 2.19533 1.25889 1.99999 1.54035 2.15340 0.19817 1.60061 3.61100 1.97654 2.77979 2.24218 1.50112 3.15306 2.87887 3.57550 0.19817 1.35576 2.73291 1.00992 1.83612 1.80448 1.90474 2.28812 1.83664 2.49659 13
0.73410 1.08841 0.41743 1.05416 0.64280 0.81425 0.63746 0.67939 0.76138 0.19834 0.73410 0.41287 0.40649 0.88503 0.50846 0.71423 0.41490 0.40665 0.37067 0.29311 0.73410 0.85275 0.51993 0.77853 0.66004 0.59169 0.95675 0.77792 0.84754 0.64302 0.73410 0.76324 0.90470 0.81563 0.84207 0.62464 1.03937 0.92403 0.79427 0.85949 8
0.78819 -0.15236 -0.12170 -0.03194 -0.17521 0.31085 0.02823 -0.12145 0.18095 0.15855 0.78819 -0.01519 0.07393 0.74111 0.25736 1.26886 0.27167 0.05544 0.37510 0.25579 0.78819 0.37521 -0.09707 0.48376 0.27391 0.64339 0.50019 0.24239 0.43969 0.00259 0.78819 -0.14141 -0.16075 0.16334 0.03538 0.51898 -0.04540 -0.20797 -0.14883 -0.31819 9
-0.50001 0.08120 0.62160 -0.30563 -0.09045 -0.62405 -0.03170 0.24051 -0.04783 0.66967 -0.50001 0.87011 0.45400 0.13664 0.63145 -0.44543 1.16682 0.86923 1.03526 0.83283 -0.50001 0.77166 -1.37058 0.88057 0.21481 0.91781 1.09285 -0.13779 0.17439 -1.19553 -0.50001 0.39821 -0.91444 0.45479 -0.56313 -1.02479 0.38729 -0.37848 -0.27292 -0.54144 7
-0.59343 -1.07199 -2.15063 -0.87909 -1.57812 -0.83530 -0.90061 -1.67337 -1.36122 -1.80940 -0.59343 -1.46963 -1.84130 -1.59762 -2.09988 -2.06518 -1.43678 -1.90196 -1.91109 -1.71645 -0.59343 -1.58002 -0.68672 -1.73085 -1.70400 -1.90194 -1.56314 -1.62992 -1.72232 -0.77266 -0.59343 -0.95084 -1.54402 -1.07185 -1.63525 -1.62939 -1.18501 -1.51048 -1.58333 -1.50235 12
0.32109 0.57750 0.16541 0.94989 0.47750 0.91763 0.72735 0.18169 0.74867 0.21058 0.32109 -0.18545 0.54012 0.08627 0.22662 0.68902 0.01080 0.18821 0.33080 0.50842 0.32109 0.26258 0.48345 0.24189 0.46698 0.57180 0.39044 0.43862 0.51888 0.48674 0.32109 0.64156 0.45370 0.96829 0.68593 0.54246 0.72856 0.53091 0.49148 0.24153 8
-0.06733 0.36828 0.36958 0.36775 0.43088 0.67492 0.39776 0.48484 0.51989 0.44013 -0.06733 0.27667 0.54605 0.51803 0.69294 0.73944 0.33817 0.63366 0.71626 0.65484 -0.06733 0.33016 0.32540 0.40440 0.48274 0.50022 0.24996 0.36912 0.40009 0.24773 -0.06733 0.19717 0.51726 0.48948 0.66512 0.83595 0.32635 0.63038 0.62054 0.55536 10
0.10967 0.87918 -0.35139 0.53718 0.48598 0.71088 0.01324 0.31291 0.49023 -0.87286 0.10967 0.51502 -0.05078 0.61878 0.34960 0.11549 0.02615 0.23105 0.28649 -0.09157 0.10967 -0.41319 0.42874 -0.26452 0.03751 0.11444 -0.44367 -0.10509 0.07143 0.40707 0.10967 -0.11496 -0.34236 -0.44038 -0.23005 -0.77239 0.16180 0.03832 0.06461 0.11858 14
0.30143 0.14932 1.59140 0.19832 0.79538 0.57604 -0.02171 0.95087 0.74020 1.39196 0.30143 0.86039 1.74567 0.74831 1.34375 1.42642 0.79853 1.29755 1.10172 1.45579 0.30143 1.62764 2.65663 1.87828 2.01542 1.72516 1.50551 2.15559 1.82955 2.66542 0.30143 1.20763 2.36363 0.85726 1.56548 1.72817 1.64878 1.89026 1.61327 2.32188 13
-0.44101 -1.29581 -0.44072 -1.20926 -0.84064 -0.68248 -1.40997 -1.02636 -0.85705 -0.50559 -0.44101 -1.37721 -0.57042 -1.44650 -0.77777 -0.24375 -1.41120 -1.07103 -0.91420 -0.78344 -0.44101 -1.07995 -0.71711 -1.09972 -1.14057 -1.28549 -1.11974 -1.11892 -1.16400 -0.71444 -0.44101 -1.58568 -0.93865 -1.61311 -1.27094 -0.79000 -1.56895 -1.42997 -1.27062 -1.03321 9
-0.32792 -0.68759 0.43338 -0.45334 -0.12859 0.27040 -0.29637 -0.18480 0.22332 0.94818 -0.32792 0.02372 -0.10720 -0.08644 -0.04498 -0.32568 0.23587 0.16680 0.25991 0.29886 -0.32792 0.33917 -0.51651 0.41573 0.30149 0.49226 0.49141 0.30780 0.36841 -0.25480 -0.32792 0.07020 0.30538 -0.07953 0.43612 0.15505 0.07039 0.35093 0.43192 0.36124 6
-0.11158 0.49478 0.80344 0.45029 0.68942 0.99854 0.42273 0.79251 1.07066 1.24506 -0.11158 0.58798 0.34117 0.55401 0.51871 0.29827 0.68600 0.66793 0.74284 0.69790 -0.11158 0.34818 0.24638 0.50265 0.77430 0.78259 0.57921 0.72887 0.83566 0.46836 -0.11158 0.46698 1.10749 0.45479 1.25322 1.03553 0.75903 1.18927 1.23107 1.10538 6
-0.70160 0.78186 0.83534 1.18449 1.05816 0.98955 0.56755 1.43047 1.14269 0.73700 -0.70160 0.32531 0.70937 0.48205 0.70832 0.52516 0.37398 0.85639 0.66752 0.70364 -0.70160 -0.63394 0.57160 -0.38923 0.39212 0.26955 -0.77732 0.03390 0.09519 0.50819 -0.70160 0.21833 0.63531 0.28824 0.62868 0.35462 0.63715 0.92403 0.85383 0.92420 14
-0.18534 -1.88457 -1.62106 -2.23018 -2.49785 -2.97477 -1.84443 -2.20274 -2.50513 -1.59516 -0.18534 -1.06103 -1.62454 -1.19464 -1.70018 -1.84459 -1.09406 -1.47365 -1.69842 -1.68200 -0.18534 -0.58889 -1.07576 -0.73692 -1.10117 -1.20595 -0.51830 -0.75099 -1.00957 -0.96571 -0.18534 -1.41110 -1.49256 -1.76577 -1.99956 -2.01093 -1.58113 -1.86098 -2.16408 -1.77735 4
-0.26892 0.11526 0.83215 0.38078 0.78266 0.75133 0.26792 0.75179 0.84188 1.05530 -0.26892 0.51015 0.43025 0.56121 0.51871 0.22264 0.72180 0.74074 0.66309 0.72373 -0.26892 0.18599 0.05794 0.16631 0.50244 0.59567 0.12703 0.45906 0.45157 0.03017 -0.26892 0.13369 0.81994 0.08701 0.80043 0.91226 0.16180 0.73931 0.89850 0.83684 6
2.34681 1.83287 2.21666 2.05336 1.91008 1.21428 1.99576 2.54351 1.84174 2.12956 2.34681 1.74569 2.07230 1.12250 1.38987 1.34449 1.38677 1.64877 1.30110 1.86344 2.34681 1.85740 2.79948 1.87450 2.23607 1.59789 1.78647 2.60936 2.18988 2.88911 2.34681 1.85306 2.52708 0.48948 1.66957 1.39359 1.67316 2.07972 1.73240 2.38012 13
-1.25720 0.63103 0.03461 0.60669 0.60889 0.46367 0.32785 0.40792 0.60886 -0.19341 -1.25720 -0.07357 0.01157 0.03589 0.14975 -0.09879 -0.06592 0.19250 0.26434 0.12948 -1.25720 -1.42685 -0.20953 -1.21688 -0.69140 -0.64916 -1.47973 -0.92678 -0.77594 -0.27319 -1.25720 -0.21548 -0.02455 -0.29465 0.05620 -0.36737 0.27759 0.37461 0.41206 0.50360 14
0.09000 0.69428 0.65350 0.91948 0.80386 0.70189 0.70737 0.82870 0.79951 0.49522 0.09000 0.05291 0.44807 0.41009 0.45722 0.49995 0.12845 0.38952 0.27320 0.25579 0.09000 0.59146 0.74788 0.66516 0.88068 0.95360 0.65384 0.75340 0.80794 0.70124 0.09000 0.64156 0.96523 0.87114 0.97738 1.05314 0.89920 1.08034 0.91340 1.06979 8
-0.40168 0.31475 0.07609 0.31996 0.44359 0.46367 0.13809 0.24051 0.06232 -0.38929 -0.40168 0.16479 -0.19628 0.36691 0.08826 -0.14921 0.06195 0.14967 0.11370 -0.08296 -0.40168 -0.84118 -0.36758 -0.88809 -0.79778 -0.97130 -0.81683 -0.75917 -0.83930 -0.44785 -0.40168 -0.83445 -0.43620 -0.80815 -0.51109 -0.13257 -0.86811 -0.56320 -0.50125 -0.41202 3
0.77344 1.03975 1.69029 1.74057 1.28703 1.77612 1.71611 1.42595 1.60449 1.77760 0.77344 1.18143 1.79615 1.21605 1.44624 1.50835 1.23843 1.45603 1.23021 1.50459 0.77344 1.59160 2.57456 1.65531 1.97602 1.39506 1.43527 2.29049 2.12257 2.58269 0.77344 1.80545 2.24559 1.46791 1.88816 1.52860 1.80723 2.11761 1.79693 2.08893 13
0.18342 0.62129 0.45890 0.63710 0.57498 0.64795 0.59252 0.54366 0.56649 0.58091 0.18342 0.64149 0.45697 0.97858 0.74419 0.62600 0.75761 0.71504 0.76943 0.74957 0.18342 0.62750 0.31325 0.63115 0.71126 0.94565 0.49141 0.55717 0.68123 0.07001 0.18342 0.19717 0.58990 0.30906 0.70675 0.91226 0.11914 0.49776 0.52623 0.53918 10
0.78819 1.32196 0.27068 0.95858 0.81233 0.60300 1.06692 0.57533 0.43939 -0.11996 0.78819 0.88471 0.13925 0.98578 0.45209 0.14070 0.32794 0.20535 0.19345 -0.06574 0.78819 0.14995 0.69925 0.16631 0.54972 0.57180 0.17971 0.47541 0.52284 0.64608 0.78819 0.68389 -0.20313 0.80869 -0.00105 -0.22062 0.94186 0.12358 0.30783 0.24800 14
-1.10969 -0.69732 -0.29078 -0.26219 0.15962 0.44119 -0.50610 -0.10788 0.33347 0.06980 -1.10969 -1.23614 -0.53776 -1.19464 -0.55230 -0.23114 -1.09918 -0.63415 -0.40025 -0.34420 -1.10969 -1.71968 -0.42229 -1.64770 -1.28635 -1.40083 -1.73874 -1.32332 -1.32634 -0.46624 -1.10969 -1.00374 -0.49068 -1.28002 -0.67763 -0.72543 -1.39221 -0.77160 -0.67498 -0.60614 14
-0.33284 0.64562 0.92785 0.31561 0.32916 -0.18806 0.83721 0.74274 0.35889 0.95124 -0.33284 1.37114 1.11617 0.43168 1.07215 0.14701 1.70902 1.34038 1.42516 1.23474 -0.33284 0.91583 -1.21861 0.99773 0.38424 0.99337 1.11919 -0.01106 0.25754 -1.00248 -0.33284 0.79498 -0.64807 0.72542 -0.41741 -0.75478 0.32025 -0.30270 -0.09919 -0.46379 7
-0.53443 -0.68273 -1.67211 -0.57498 -1.04832 -0.52067 -0.74580 -1.19377 -0.95449 -1.42683 -0.53443 -1.17777 -1.58891 -1.36734 -1.74630 -1.92652 -1.38562 -1.63212 -1.69842 -1.53846 -0.53443 -1.43135 -0.52867 -1.64015 -1.51487 -1.75081 -1.55875 -1.47866 -1.55601 -0.60106 -0.53443 -0.83974 -1.20199 -0.96776 -1.18767 -1.35938 -1.03266 -1.15052 -1.25573 -1.24998 12
-0.74093 0.48505 1.15116 0.88473 1.04544 0.93561 0.68740 1.28116 1.01558 1.18384 -0.74093 0.89930 1.42795 0.83466 1.08753 1.13020 1.26912 1.46459 1.16375 1.59933 -0.74093 1.00142 2.34357 1.53059 1.86570 1.49051 0.80749 2.06565 1.77015 2.39883 -0.74093 1.18647 1.53428 1.13483 1.26883 1.00031 1.80114 1.79080 1.61327 1.90452 13
-0.16075 -1.12551 -0.89690 -1.39607 -1.26872 -1.56344 -1.12533 -1.07161 -1.32309 -0.87592 -0.16075 -1.05616 -1.30979 -1.10829 -1.43883 -1.37190 -1.11964 -1.40083 -1.51676 -1.49827 -0.16075 -0.49879 -0.72319 -0.52151 -0.71504 -0.55769 -0.57098 -0.73055 -0.73635 -0.79411 -0.16075 -0.73393 -0.40895 -0.69713 -0.47986 -0.13844 -0.80717 -0.62004 -0.63031 -0.63850 2
0.40468 0.64562 0.95337 0.67620 0.77419 0.71088 0.78228 0.74274 0.65123 0.85024 0.40468 0.74364 0.91128 0.95699 0.86205 0.95373 0.82411 0.92492 0.94222 1.00794 0.40468 1.03747 0.18559 0.99773 0.76642 0.87008 1.03139 0.70843 0.87922 0.34272 0.40468 0.72621 0.84113 0.76705 0.79523 0.67160 0.72247 0.74405 0.63047 0.68801 10
-0.16567 -0.53189 -0.13127 -0.39686 -0.04806 0.35130 -0.48613 -0.14860 0.13434 -0.06181 -0.16567 -0.53568 -0.22895 -0.10083 0.09338 0.68272 -0.40864 -0.11161 0.15801 -0.10306 -0.16567 -0.45824 -0.27640 -0.32121 -0.24617 0.03888 -0.39977 -0.28087 -0.04736 -0.09853 -0.16567 -0.63342 -0.21221 -0.41956 -0.12076 0.27832 -0.61825 -0.35006 -0.24314 -0.33437 9
0.37026 0.88404 1.35214 0.95424 1.14717 0.94460 1.20675 1.24949 1.40960 1.83269 0.37026 1.14738 1.21119 1.12250 1.33862 0.86549 1.23331 1.45603 1.27895 1.25770 0.37026 0.67255 0.43786 0.56690 0.75066 0.70305 0.58799 0.76566 0.66143 0.27837 0.37026 0.82144 1.33753 0.50336 1.36251 1.04727 0.68590 1.26979 1.27078 1.16685 6
-0.55901 -1.86024 -1.61787 -2.08248 -2.18421 -2.46238 -1.85441 -1.99462 -2.21280 -1.56149 -0.55901 -1.41126 -1.83536 -1.64799 -2.01789 -2.08409 -1.43166 -1.74349 -1.87564 -1.70210 -0.55901 -0.67449 -1.34323 -0.79739 -1.29029 -1.25765 -0.71147 -0.98810 -1.15212 -1.23230 -0.55901 -1.24710 -1.05670 -1.43269 -1.28655 -1.01305 -1.41659 -1.27366 -1.33018 -1.13675 4
-0.49018 -0.69246 -0.38010 -0.70097 -0.40409 -0.43527 -0.73082 -0.44722 -0.48845 -0.36175 -0.49018 -1.36261 -1.00691 -1.43931 -1.19798 -0.80467 -1.37028 -1.28519 -1.20219 -1.01597 -0.49018 -0.85920 -0.78398 -0.83518 -0.99479 -0.76847 -0.84756 -0.93087 -0.82346 -0.67767 -0.49018 -0.40064 0.16615 -0.16974 0.20712 0.60116 -0.36839 0.01938 0.05964 0.08299 2
0.29159 0.90351 0.66307 0.19397 0.04518 -0.25099 0.23297 0.38982 0.04537 0.72170 0.29159 1.77974 0.45697 0.56841 0.71344 -0.65972 1.28958 1.08339 1.15046 0.98211 0.29159 1.40689 -0.97546 0.96371 0.19511 0.54794 0.85139 -0.25634 -0.36413 -1.86966 0.29159 0.28711 -1.18080 0.63521 -0.93785 -1.50612 0.75903 -0.76687 -0.64520 -0.80674 7
-0.86385 -0.87249 -1.99431 -0.69228 -1.27720 -0.58359 -0.80573 -1.42000 -1.11973 -1.71146 -0.86385 -1.40639 -1.76707 -1.55444 -1.86928 -2.00846 -1.46235 -1.72207 -1.73829 -1.63607 -0.86385 -1.77825 -0.85996 -1.84422 -1.83008 -2.04114 -1.74752 -1.75665 -1.82131 -0.84314 -0.86385 -0.90323 -1.34122 -0.94694 -1.35421 -1.52960 -1.00828 -1.27840 -1.37486 -1.35028 12
-0.47051 -0.24967 0.58970 0.35906 0.60041 0.43221 -0.09162 0.18169 0.57073 0.61764 -0.47051 0.34963 1.09241 0.19421 0.86205 0.95373 0.58370 0.99345 0.95551 1.22900 -0.47051 0.72661 2.13385 1.05064 1.67264 1.20018 0.94358 1.76314 1.57613 2.27626 -0.47051 0.56221 1.18619 0.57969 1.01902 1.11184 0.94186 1.08507 1.17647 1.42568 13
1.85022 1.11274 0.51313 0.74136 0.48598 0.39625 0.91212 0.47579 0.29534 0.07592 1.85022 1.06469 0.65592 1.10811 0.69294 0.21633 0.68088 0.68078 0.60107 0.43091 1.85022 1.41590 0.14304 1.29250 0.77430 0.81838 1.40893 0.76975 0.80794 0.33966 1.85022 1.23409 0.57174 1.03074 0.60266 0.40158 0.83216 0.52144 0.46170 0.43242 10
-0.15092 -0.48323 -1.84437 -0.44465 -1.09495 -0.55213 -0.36628 -1.01731 -0.90789 -1.50946 -0.15092 -0.96374 -1.55030 -1.00034 -1.58231 -1.69963 -0.99688 -1.43082 -1.53892 -1.48104 -0.15092 -1.21961 -0.51347 -1.45497 -1.49911 -1.83035 -1.26461 -1.38055 -1.52037 -0.61639 -0.15092 -0.58051 -1.45019 -0.67631 -1.46871 -1.65287 -0.81327 -1.34471 -1.53369 -1.55411 12
0.11459 1.08841 0.91509 0.98465 0.89710 0.83673 0.97704 1.15900 1.14692 1.09203 0.11459 0.78256 1.24979 0.91382 1.18489 1.01676 0.88037 1.12194 1.04856 1.07397 0.11459 0.56893 0.32540 0.52155 0.61276 0.66328 0.46068 0.45906 0.49512 0.15887 0.11459 0.40350 0.71098 0.52418 0.80564 0.80073 0.44823 0.75352 0.75456 0.63301 10
-0.40168 -0.24481 -1.58597 -0.32301 -0.81945 -0.15210 -0.56104 -1.08518 -0.94602 -1.88591 -0.40168 -0.88105 -1.47607 -0.93558 -1.48495 -1.61140 -1.11452 -1.46936 -1.57879 -1.60736 -0.40168 -1.45388 -0.78398 -1.59857 -1.80644 -2.10875 -1.42266 -1.68306 -1.80151 -0.81250 -0.40168 -0.84503 -1.42900 -0.80815 -1.47391 -1.67635 -0.78889 -1.31629 -1.39471 -1.34381 12
-0.25417 -0.06964 -0.25250 -0.13186 0.01551 0.17151 -0.20149 -0.16670 -0.25120 -0.72289 -0.25417 -0.05411 -0.08048 0.17982 0.25224 0.13440 -0.16311 0.04259 0.02066 -0.20354 -0.25417 -0.40418 -0.11835 -0.50261 -0.34862 -0.43042 -0.49196 -0.32175 -0.36017 -0.16901 -0.25417 -0.73922 -0.74191 -0.80815 -0.78172 -0.52586 -0.91687 -0.81423 -0.81893 -0.77115 3
0.68494 -0.57568 -0.02919 -0.44031 -0.17098 -0.19256 -0.18151 0.05501 0.02843 0.44931 0.68494 -0.44326 0.05017 0.20140 0.24199 1.04827 -0.07615 0.04259 0.21117 0.08642 0.68494 0.04633 -0.06364 0.10206 -0.03735 0.11444 0.23240 0.00529 0.17835 0.25692 0.68494 -0.34245 -0.21221 -0.18362 -0.21444 0.26658 -0.30136 -0.43532 -0.41190 -0.43467 9
-0.79010 -0.06964 -0.12170 -0.04062 0.49869 0.33332 -0.10161 0.08215 -0.12833 -0.67392 -0.79010 -0.14653 -0.28239 0.09346 0.20100 0.07138 -0.09662 0.17965 0.18902 -0.16621 -0.79010 -1.26917 -0.70799 -1.31514 -1.27453 -1.39685 -1.27778 -1.20476 -1.27091 -0.78798 -0.79010 -1.23652 -0.82060 -1.27308 -0.96388 -0.62564 -1.35565 -1.00369 -0.88842 -0.80674 3
-0.09192 0.28556 1.39999 0.51111 1.00306 1.21878 0.22797 1.35355 1.23166 1.47766 -0.09192 0.56853 1.59720 0.57560 1.30275 1.85499 0.46605 1.11766 1.16818 1.47876 -0.09192 1.04648 2.61711 1.26227 2.05482 1.53426 0.89090 2.11879 1.84935 2.59494 -0.09192 1.04363 2.15175 0.85032 1.77887 1.93362 1.33798 2.10814 1.71751 2.19247 13
0.56693 0.58723 0.67264 0.67185 0.82081 0.56255 0.61249 0.66130 0.60886 0.46155 0.56693 0.31072 0.27584 0.61878 0.37523 0.21003 0.31771 0.31243 0.36624 0.26154 0.56693 0.39773 0.14000 0.59335 0.57336 0.66725 0.55726 0.42635 0.72083 0.50513 0.56693 0.36646 0.29025 0.48948 0.26958 0.41332 0.28978 0.15200 0.24330 0.28359 10
0.31126 -0.31293 1.16711 -0.06669 0.38849 0.71088 0.04321 0.39887 0.39279 1.16854 0.31126 0.35449 1.45764 0.51084 1.03628 1.59028 0.17960 0.77929 0.75171 1.00220 0.31126 1.30777 2.79948 1.49280 2.20454 1.71323 0.82066 2.19647 1.96814 2.65316 0.31126 0.69447 1.62508 0.64215 1.22720 1.37011 0.44823 1.13244 0.95310 1.26391 13
0.40960 0.75267 0.58013 0.89776 0.93101 1.09293 0.89214 0.73821 0.85459 0.44625 0.40960 0.09669 0.51042 0.61878 0.60583 1.19323 0.26144 0.36811 0.50802 0.41369 0.40960 0.48333 0.42570 0.41195 0.53396 0.45647 0.50458 0.59396 0.59808 0.54190 0.40960 0.89021 0.35381 0.87114 0.54541 0.32527 0.81388 0.66353 0.62054 0.52948 8
-0.41151 0.24663 -0.68636 0.49808 0.15114 0.53558 -0.11659 -0.55581 0.19790 -0.91265 -0.41151 0.17451 -0.24082 0.34533 -0.12184 -0.40131 -0.08639 -0.18014 0.00293 -0.22937 -0.41151 -0.69251 0.58375 -0.57819 -0.00189 0.04683 -0.70269 -0.08056 -0.01964 0.56335 -0.41151 -0.37419 -0.52095 -0.21138 -0.31332 -0.47303 -0.07587 -0.25060 -0.06941 -0.06260 14
-0.25417 0.31962 0.66307 0.64144 0.63856 0.66593 0.65244 0.76084 0.96474 0.73700 -0.25417 -0.48703 0.10065 -0.22317 0.12413 0.48734 -0.29610 0.05544 0.14914 0.14383 -0.25417 -0.07981 0.19471 -0.13603 0.03357 0.03888 -0.07052 0.09522 0.06747 0.08533 -0.25417 0.43524 0.34473 0.66990 0.38408 0.37223 0.58840 0.43145 0.42696 0.48742 8
0.61118 0.98136 1.75409 1.26269 1.64730 1.23676 0.84220 1.70647 1.65109 1.93675 0.61118 1.50248 2.06339 1.38876 1.73321 2.11339 1.26912 1.72158 1.52706 1.92086 0.61118 1.68621 2.79644 1.80269 2.29123 1.67345 1.07968 2.10244 1.75827 2.53366 0.61118 1.85835 2.18202 1.58588 1.84652 1.47577 1.92912 2.06078 1.72744 2.04687 13
-0.95236 -0.20588 0.87043 0.13315 0.56651 0.64346 0.03821 0.57533 0.80798 1.15324 -0.95236 0.18424 0.54605 0.33813 0.61608 0.36129 0.67577 0.84354 0.80044 0.85579 -0.95236 -0.18343 -0.04236 0.08316 0.36060 0.46045 -0.10125 0.19334 0.28130 0.07920 -0.95236 -0.13612 0.76849 -0.06566 0.93575 1.01792 0.00945 0.81983 0.97792 0.87890 6
0.74885 0.34395 0.09204 0.05495 0.04094 -0.22851 0.33284 0.17717 -0.14528 -0.10160 0.74885 -0.10275 -0.38929 0.05029 -0.32682 -0.14921 -0.34726 -0.57419 -0.66166 -0.75186 0.74885 0.04633 -0.53779 -0.17004 -0.49046 -0.49803 -0.00467 -0.31767 -0.47501 -0.49075 0.74885 0.52518 0.32354 0.61439 0.41530 0.45441 0.35682 0.26094 0.17381 0.12829 2
-0.51476 -0.50269 -1.73272 -0.53588 -0.98475 -0.34538 -0.63095 -1.15305 -0.99262 -1.72676 -0.51476 -1.00265 -1.42559 -1.13707 -1.47470 -1.63030 -1.21171 -1.40512 -1.49461 -1.46095 -0.51476 -1.36828 -0.53779 -1.53433 -1.47153 -1.79853 -1.47973 -1.44187 -1.54017 -0.66541 -0.51476 -0.80271 -1.36241 -0.97470 -1.34380 -1.61765 -1.01438 -1.22156 -1.37486 -1.34381 12
-1.04086 -1.80672 -1.40095 -1.87829 -1.73071 -1.82413 -1.74954 -1.62360 -1.74252 -1.33501 -1.04086 -2.17009 -1.69580 -2.60507 -2.19212 -1.91392 -2.01478 -2.01761 -2.02628 -1.64181 -1.04086 -1.47190 -1.06968 -1.40961 -1.46365 -1.48037 -1.39632 -1.37237 -1.39762 -1.00555 -1.04086 -1.30000 -0.74796 -1.34248 -0.84417 -0.53760 -1.30690 -0.87107 -0.82885 -0.73556 2
0.83736 0.67968 0.79705 0.79784 0.85472 0.78729 0.67242 0.83775 0.84188 0.71864 0.83736 0.43232 0.59653 1.04335 0.70832 1.02306 0.48139 0.48375 0.42827 0.26154 0.83736 0.97439 0.39227 0.73318 0.56548 0.50419 0.91285 0.83516 0.64955 0.29676 0.83736 0.96428 0.69584 1.17647 0.89932 0.88291 0.94795 0.91930 0.82405 0.61360 8
-0.43118 0.38287 1.30110 0.54587 0.81233 0.80077 0.46268 0.96897 1.21047 1.68578 -0.43118 0.59771 0.87862 0.64037 0.93892 0.78356 0.88037 1.16906 1.08843 1.14861 -0.43118 0.19500 0.10049 0.26834 0.53396 0.53601 0.21483 0.49994 0.52680 0.14048 -0.43118 0.50930 0.97431 0.47560 1.09708 0.70095 0.69809 1.13717 1.01763 0.93714 6
-1.28178 -1.79212 -1.12340 -1.56550 -1.24753 -1.06453 -1.63968 -1.37475 -1.23835 -1.01059 -1.28178 -1.80040 -1.44044 -1.77033 -1.59256 -1.19543 -1.53396 -1.51648 -1.34840 -1.23990 -1.28178 -1.39531 -0.88428 -1.22821 -1.14845 -1.04687 -1.40071 -1.23338 -1.11648 -0.87991 -1.28178 -1.31587 -0.63597 -1.25227 -0.66722 -0.40259 -1.35565 -0.79529 -0.69980 -0.67085 2
0.32601 1.42414 0.78110 1.28006 0.97339 1.01202 1.42647 1.36713 1.38841 1.14100 0.32601 0.91876 1.06569 1.09372 0.95941 0.85919 1.06452 0.98916 0.94222 1.05962 0.32601 0.78067 0.32844 0.77853 0.67974 0.84225 0.74603 0.48767 0.65747 0.25692 0.32601 0.93782 1.10749 1.10707 1.31047 1.05314 1.00280 1.26979 1.17151 0.95331 10
-0.33776 -0.95521 -0.25569 -0.87474 -0.42952 -0.24200 -0.95055 -0.50151 -0.35288 -0.20260 -0.33776 -0.94915 -0.53776 -0.69091 -0.41906 -0.01686 -0.78204 -0.57847 -0.43127 -0.50784 -0.33776 -0.60241 -0.36758 -0.55552 -0.49834 -0.55371 -0.50074 -0.43213 -0.41561 -0.17207 -0.33776 -1.06723 -0.48765 -0.90530 -0.56834 -0.05040 -0.88030 -0.70529 -0.56578 -0.46379 9
0.42435 0.07146 -0.21103 0.07667 -0.06502 0.00521 0.23796 -0.01739 -0.05207 -0.26687 0.42435 -0.23895 0.13628 0.03589 0.30348 0.96633 -0.28076 -0.06021 0.03395 -0.06287 0.42435 -0.40869 -0.54387 -0.39679 -0.66382 -0.57757 -0.16271 -0.50163 -0.50668 -0.35286 0.42435 -0.07793 -0.02152 0.21885 0.22794 0.53659 -0.03931 0.02412 0.02490 -0.16289 2
-0.07225 0.29042 1.32024 0.28520 0.91829 0.82774 0.42772 1.00969 0.99440 1.62457 -0.07225 0.67554 0.59653 0.51803 0.70319 0.35499 0.67577 0.82640 0.82260 0.78976 -0.07225 0.55992 -0.03325 0.81255 0.94373 1.07292 0.69335 0.71660 0.81190 -0.08014 -0.07225 0.71034 1.17711 0.51030 1.33649 1.07662 0.75903 1.42610 1.39487 1.28656 6
