FLength FWidth FSize FConc FConc1 FAsym FM3Long FM3Trans FAlpha FDist Class
2.40380 1.96400 1.26196 -0.32234 -0.29099 -2.67228 -2.22185 1.83390 -0.81480 2.16892 2
0.68108 0.33276 1.19615 -0.61281 -0.50727 0.55700 -1.08432 -0.88526 -0.98306 2.34451 1
-0.92113 -0.80841 -0.83100 0.68582 0.51528 0.21633 -0.00857 0.12353 1.40711 -2.10282 2
0.52639 0.38721 1.54825 -0.58491 -0.47198 0.21841 0.83637 0.65534 -0.91976 1.95255 1
1.08050 0.33947 1.37897 -1.19320 -1.04750 -0.87200 0.56770 0.91016 -0.98204 1.21338 1
-0.56330 -0.19100 -0.40314 0.03924 -0.04214 0.39607 0.23401 -0.38849 -0.41266 0.15342 1
-0.64216 -0.66352 -1.22457 0.26899 0.18318 -0.58576 -0.76791 0.21899 1.01719 -1.16439 2
-0.54156 -0.44860 -0.93934 0.85375 0.52162 -0.13957 -0.43202 0.46217 0.13973 0.51191 1
1.28902 0.96686 2.46809 -1.38411 -1.32893 -1.11833 1.11679 0.62256 -1.05607 2.10122 1
0.13996 0.30170 0.75665 -1.20031 -1.17238 -0.00596 -0.71727 -0.62006 -0.60932 0.11670 1
0.09301 0.72653 -0.22708 -0.80208 -0.85928 -0.74622 -1.27119 1.54183 0.65457 -1.21535 2
1.54661 0.27256 -0.02500 -0.25397 -0.32900 -1.37671 1.04198 0.67297 0.19763 0.82713 2
0.70373 0.76414 1.73256 -1.00229 -1.03755 -0.41919 -0.78058 0.98613 -0.90016 2.37453 1
1.52531 1.53434 2.56161 -1.61769 -1.42666 -0.59676 -3.20877 0.73965 -0.71677 -2.05216 2
-0.12713 -0.36030 -0.00469 -0.73152 -0.67015 -1.34251 0.42298 -0.44001 -0.85380 0.85551 1
2.41185 5.91364 3.62131 -1.87260 -1.76962 -1.64701 -2.35928 4.98223 1.69679 1.12038 2
-0.26185 -0.17940 0.15422 -0.44761 -0.55161 0.59921 0.47370 0.73145 -0.90607 0.06435 1
1.98539 0.35618 1.09500 -1.33214 -1.41490 0.37332 1.33084 1.10912 2.22910 -1.29645 2
2.28324 1.83457 0.74015 -0.87101 -1.12623 0.55212 3.40077 -1.12295 -0.84226 -0.62076 2
-0.56768 -0.32160 0.14428 -0.12159 -0.03852 -0.00246 0.08719 -0.61188 -0.68548 0.00629 1
0.99109 -0.02381 1.04168 -0.25506 -0.39325 -0.30939 0.80271 0.93123 -0.01547 1.63271 2
-0.33900 -0.71004 -0.79460 1.00911 0.80576 0.62527 -0.64817 0.23793 0.04037 0.37729 1
1.30680 1.40729 1.47842 -1.21071 -1.12804 -0.08764 -2.08290 -0.78838 -0.39891 1.98273 2
-0.35940 -0.40696 -0.70446 0.19240 -0.00414 0.28088 0.49957 -0.35318 0.05880 -1.42991 1
1.07987 0.79117 0.68852 -0.81521 -0.89005 -2.09454 -0.73767 -1.37423 -0.91146 2.16022 2
-0.83964 -0.61181 -1.29123 0.85485 0.73337 0.06465 -0.10922 -0.24355 2.08288 -0.17175 1
-0.72762 -1.20896 -1.42031 2.10369 1.96314 0.07317 -0.20680 -0.59818 0.31959 0.41392 1
-0.58155 -0.53702 -0.36865 0.11965 0.23114 0.26663 0.09090 0.46258 -1.00784 -0.43929 1
0.40173 1.48811 1.06432 -0.88085 -0.89005 -1.08508 -0.47417 1.59991 -0.08142 1.61466 2
0.77132 0.20030 1.48816 -1.06903 -1.07555 -0.79165 1.13645 0.37068 -0.67581 1.10431 1
0.08983 0.08878 0.07276 -0.87101 -0.77331 0.56072 0.77806 1.00372 -0.03831 -0.18499 1
-0.81537 -0.31619 -0.74085 0.77826 0.80124 0.48545 -0.28224 0.79173 2.07046 0.09297 1
-0.43026 -0.14803 0.95365 -0.27694 -0.44845 0.45549 0.31721 -0.37481 -1.02960 -0.06562 1
-0.69980 -0.23323 -0.82274 0.48451 0.46099 0.39918 0.15706 -0.73568 -0.99401 0.46912 1
0.58080 1.37365 1.22387 -0.94157 -0.99683 0.08132 0.78220 -1.79788 -0.66390 1.84859 1
-0.48137 -0.14617 0.01922 -0.31742 -0.03943 -0.20888 -0.70127 -0.36021 1.13785 -2.32745 1
-0.90280 -0.73234 -0.31786 0.98066 1.22654 0.10638 -0.03687 -0.45741 -0.65337 -1.53423 2
-0.98235 -0.70751 -1.10735 2.42644 2.42012 -0.08828 -0.45269 -0.48309 0.92859 -0.87818 2
-0.31286 -0.48100 -0.14879 -0.29062 -0.13625 0.33680 -0.71831 -0.57587 -0.82802 0.12464 1
-0.73130 -0.29178 -0.38219 0.83461 0.73518 0.50097 0.16247 -0.61530 -0.47568 -0.22192 2
-0.05624 -0.29120 0.55521 -0.69815 -0.71811 0.36650 0.72884 0.44353 -0.68929 0.76447 1
0.67489 0.12761 0.02324 -0.69213 -0.77422 -0.29458 1.31128 0.63390 -0.88357 1.68833 1
-0.73290 -0.84931 -1.35196 1.94670 1.74234 -0.33249 -0.43300 0.31105 -0.28517 0.01182 1
-0.31752 -0.81010 -0.72858 1.01184 0.79490 -0.74911 -0.58541 0.19148 -0.95915 0.43636 1
-0.74840 -0.54819 -0.78127 1.17923 0.91797 0.12412 -0.60424 -0.20405 -0.74382 -1.38950 2
-0.11722 -0.08411 0.85632 -0.65876 -0.67106 -1.25448 0.30233 -0.61884 -0.97375 0.91613 1
-0.35815 -0.25671 -0.16593 -0.43339 -0.55613 0.46915 0.39428 -0.57863 -0.26237 -0.19443 1
-0.02617 1.61037 -0.17164 -0.50888 -0.79684 0.33011 0.75195 -1.54451 -0.81897 0.37651 2
0.54153 0.80397 1.73658 -1.41365 -1.37689 0.20400 0.78666 1.37189 -0.90456 0.79357 1
-0.27538 -0.04623 0.16798 -0.47879 -0.51632 0.48998 -0.03205 -0.10998 -0.81480 0.12988 1
-0.60794 -0.58257 -0.62109 0.52609 0.38679 0.00649 -0.67995 -0.45700 -0.09704 -0.50921 1
-0.08489 -0.02412 -0.04426 -0.87812 -0.92715 -0.77473 -0.91336 -0.62253 -0.75290 -0.18559 1
-0.18374 -0.47416 -0.81216 1.01512 0.68088 0.84383 -0.23185 0.21522 0.03351 -0.62240 2
1.16259 1.03458 2.71756 -1.54712 -1.48729 1.06671 1.54846 -1.32228 -0.95030 1.00087 1
0.36275 0.37258 0.32647 -1.00776 -1.00768 0.91190 -1.05403 0.96755 -0.29439 -0.77838 1
-0.41182 -0.35853 -0.63611 0.17654 0.20852 0.53445 0.34237 -0.40378 -0.19797 -0.20539 1
-0.37634 0.08287 -0.28612 -0.82888 -0.89819 1.11364 -0.46240 0.65452 -0.92747 -1.07149 1
1.76711 3.42833 1.28121 -1.18226 -1.01673 -0.77236 -1.97490 -0.99264 -0.94820 1.80375 2
-0.36913 0.13789 0.53595 -0.81521 -0.70725 0.71003 0.41702 -0.35518 -0.81776 -1.32047 1
-0.94861 -0.61032 -1.52251 2.08127 1.99663 -0.16935 -0.10269 -0.54086 1.36828 -1.59575 1
-0.58655 -0.69159 -0.28697 0.83023 0.70079 0.77830 0.01733 0.07975 0.27796 0.14566 2
0.72917 0.41116 1.78525 -0.95579 -0.81222 -0.32329 1.04448 0.97766 -0.90111 1.48205 1
-0.46469 -0.22833 -0.33648 -0.39291 -0.42945 0.17467 0.08225 0.51750 -0.94786 -1.12119 1
0.29949 -0.38622 -0.28612 0.04307 -0.02947 -0.47238 -1.18811 0.42522 -0.46588 -0.19385 1
-0.57719 -0.28317 -0.14223 -0.14073 -0.10096 0.33889 0.19120 0.63314 0.50049 -0.91986 1
0.17518 0.18449 0.00081 0.06167 0.12074 1.02361 0.45918 -0.60250 -0.97429 -1.48518 2
0.40617 0.04398 0.41153 -0.67900 -0.58871 0.80858 1.12963 -0.53916 0.25252 0.30964 1
-0.40929 -0.97895 -0.42493 0.57696 0.62297 0.48533 -0.48655 -0.50447 0.47421 0.11360 2
-0.70556 -0.23537 -1.11116 0.30509 0.12165 -0.36230 -0.44135 -0.41541 1.35246 -1.26387 1
0.55679 0.23962 1.62528 -0.77364 -0.59052 -0.85457 0.25464 0.56517 -0.89996 1.09597 1
0.16107 -0.21656 0.65360 -0.88687 -0.82851 -0.24485 0.15146 -0.33321 -0.84365 0.75950 1
4.83302 4.50308 1.39759 -1.08106 -0.99864 -3.11164 -5.59834 2.99105 0.91544 0.10769 2
1.13512 0.88840 1.23614 -1.34691 -1.32350 1.16060 1.74441 -0.97288 1.69022 0.12094 2
1.60524 2.98815 0.73549 -1.05863 -0.98506 -0.90535 -2.78690 2.32774 1.16620 0.85825 2
-0.76700 -0.81641 -1.49415 1.70492 1.32609 0.06178 -0.07451 -0.29976 -1.01210 -0.16680 1
1.16722 1.17615 2.45200 -1.64832 -1.55878 -2.22185 1.27328 1.43279 -0.84477 0.43390 1
-0.82539 -0.63339 -1.41713 0.97957 0.74694 0.47213 -0.02585 0.16440 -0.02839 0.49686 1
0.32084 -0.40716 -0.40525 -0.23591 -0.31181 0.88753 1.00493 -0.46213 -0.73853 1.05195 1
-0.71548 -0.43001 -0.38113 0.58352 0.40398 0.20195 -0.44640 0.34463 0.21929 -1.14929 2
0.34433 -0.12424 0.89737 -0.52966 -0.64481 0.67676 1.35997 -0.52427 -0.82323 0.51439 1
-0.63914 -0.33453 -0.46598 0.25695 0.11441 0.59180 0.12269 -0.64374 -0.94463 -0.17355 1
-0.07988 -0.34687 0.66058 -0.74847 -0.77150 0.08167 0.33313 0.51221 -1.02495 0.04562 1
1.30654 1.60408 3.13124 -1.74077 -1.64836 -0.32078 1.40147 1.24993 -1.05861 1.31033 1
-0.73338 -0.80768 -0.70425 2.27929 2.45994 0.14746 -0.39362 -0.39461 2.08607 0.62810 2
-0.70030 -0.16705 -0.31194 -0.15003 -0.20322 0.67270 -0.00432 0.35581 -0.70256 -1.32983 1
-0.91158 -0.54179 -1.05953 1.65295 1.72425 0.08473 -0.14336 -0.37760 1.80556 -1.31356 1
-0.81714 -0.34364 -0.52142 0.60431 0.83924 0.05848 -0.00202 0.42565 0.16700 -0.73054 1
-0.29996 -0.15119 1.08590 -0.78458 -0.79413 0.56622 0.32376 -0.35406 -0.67354 0.02389 1
0.74183 0.28661 1.30830 -1.21289 -1.19772 -0.17594 0.68091 0.87837 -0.81679 1.22215 1
-0.83705 -0.63176 -1.00874 1.27988 1.08085 0.43744 0.00643 0.22914 -0.54862 0.19178 1
-0.74598 -0.84091 -1.43321 1.81268 1.88985 -0.30869 -0.46890 -0.32405 0.80999 0.51825 1
0.17733 -0.15666 0.07276 -0.63633 -0.64753 1.00469 0.67624 0.50133 -0.89824 0.38533 1
-0.85226 -0.60564 -0.96452 1.14531 0.74513 0.01162 -0.02910 -0.24812 -0.52840 -0.85651 1
-0.29664 -0.26746 0.11317 -0.72003 -0.71540 0.69524 0.23619 -0.47518 -0.53857 -0.30257 1
0.34974 0.01909 0.69677 -0.85350 -0.81041 1.37252 0.72695 0.59342 -0.65706 0.63295 1
1.61492 -0.33220 -0.60776 0.70989 0.95598 -2.29650 0.73157 0.48631 -0.99543 0.69229 1
2.62496 0.28035 -0.05061 -0.50997 -0.59414 -2.82305 1.92960 -0.60091 0.55883 1.12283 2
-0.45238 -0.41434 -0.02924 -0.27475 -0.04938 0.83518 0.30675 0.18076 -0.68838 0.39029 2
-0.78293 -0.82656 -1.29948 2.22842 1.92785 0.42403 0.06231 -0.25966 0.25715 -0.89395 1
-0.64687 -0.60282 -0.27787 0.68800 0.85101 0.12887 0.16200 0.32126 -0.92080 -0.10559 2
-0.41119 -0.33150 -0.06606 -0.30374 -0.26204 -0.21732 -0.79830 0.17598 -0.55743 0.61329 1
-0.33901 -0.23955 0.14724 -0.72057 -0.78327 -0.41301 -0.66746 0.35792 -0.67039 -0.44498 1
0.87537 1.04527 1.63162 -0.96838 -0.93439 0.57530 -1.05583 -1.65596 -0.95122 2.37058 1
2.58409 2.36713 1.20927 -1.04003 -0.97149 -4.63034 2.33734 -1.95644 0.29871 0.90914 2
-0.57200 -0.23151 0.20628 -0.16425 -0.01138 0.16887 -0.43785 0.27788 -0.70710 -0.44306 1
-0.09861 0.28382 0.19739 -0.75340 -0.68101 0.25782 -0.71309 0.77603 -0.86016 1.10877 1
-0.57678 0.00996 -0.40970 -0.55975 -0.64210 0.49609 0.03929 0.73413 0.86811 -1.69902 1
-0.76501 -0.81894 -1.59763 1.78369 1.25369 0.48767 -0.02267 0.27819 -0.29130 0.36875 1
-0.76682 -0.73594 -0.88919 1.49431 1.56679 0.45879 0.03875 -0.13367 -0.09730 -0.70802 2
-0.69694 -1.20906 -1.60546 1.77001 1.43648 0.07317 -0.20678 0.43622 0.02380 -2.19885 1
0.98144 0.86195 2.67588 -1.58541 -1.48457 0.24529 1.48735 1.08954 -1.01987 -0.02291 1
0.06528 0.71641 1.33263 -1.10568 -1.13437 0.93776 0.68932 2.34918 -0.77527 0.34251 1
0.22524 -0.20181 0.06768 -0.46129 -0.51541 -1.14452 0.38362 -0.54302 -1.04501 0.98770 1
-0.46892 -0.02843 -0.03982 -0.40494 -0.37968 -0.44492 -0.82666 -0.42399 -0.20276 0.66936 1
-0.37538 -0.75559 -0.53581 1.06490 1.49711 0.29019 -0.18404 -0.08491 0.00840 -0.44599 2
-0.53342 -0.17348 -0.10076 -0.12596 -0.10730 0.48399 0.06325 0.63925 0.35863 -2.22978 1
-0.74207 -0.57249 -1.08830 0.91557 1.04466 0.50613 0.03395 0.47670 -0.03458 -1.20466 2
-0.32610 -0.34059 -0.26940 -0.37978 -0.49912 -0.04615 -0.01980 -0.41449 -0.12810 -0.19480 1
-0.76353 -0.81997 -1.38857 1.77658 1.27812 -0.34070 -0.39353 -0.30430 -0.69776 -0.80313 1
0.10461 -0.06492 0.98709 -0.95361 -0.95068 0.54743 0.83996 -0.74439 -0.85713 0.19411 1
-0.86732 -0.57915 -1.33715 1.18087 0.98674 0.07923 -0.27721 0.23481 -1.04209 -0.85079 1
-0.56912 0.01455 -0.64690 -0.37923 -0.22041 -0.18164 -0.76175 0.83312 -0.74456 -1.28492 2
-0.68334 -0.58627 -0.60500 0.78100 0.50261 0.04340 -0.55643 0.37252 0.31473 -0.05885 1
-0.38091 -0.53349 0.14787 -0.22005 -0.32267 0.30016 0.21464 -0.28923 0.73874 -0.77969 2
-0.02503 -0.43136 -0.43361 -0.17848 -0.04395 0.87343 0.52523 -0.43353 -0.93885 -0.90724 1
-0.58182 -1.20888 -0.61580 1.48611 1.90704 0.20207 0.20478 -0.01199 1.49027 -0.31974 2
-0.55095 -0.15561 -0.48101 -0.07728 -0.10277 0.41540 0.17718 0.85312 -0.66262 -0.87026 1
-0.27971 0.14050 0.24860 -0.93172 -0.95610 0.41426 0.26443 1.11946 -0.21769 -0.86708 1
0.20363 -0.12081 0.45195 -0.92461 -0.89548 -1.11254 0.56754 -0.59325 -1.00026 0.86910 1
0.48066 0.16337 1.57238 -1.09857 -1.02397 0.54301 1.28864 -0.99727 -1.01539 0.80940 1
0.07979 -0.07638 0.12650 -0.22607 -0.40320 -0.70897 -0.70440 0.51802 -0.89870 1.30968 1
0.98831 2.15129 1.20313 -0.81083 -0.58057 -0.49014 -1.33613 -2.15894 0.90481 1.93464 2
1.03353 0.58891 2.34726 -1.42514 -1.39680 0.64894 1.55663 -0.92351 -1.04040 1.29006 1
1.07101 0.12031 1.02814 -0.99518 -0.94977 -1.30371 1.32328 -0.75430 -0.97604 1.65324 1
-0.94540 -0.62019 -1.27176 2.16496 1.86632 -0.17219 -0.17079 -0.57390 1.01069 -0.16059 1
-0.22761 -0.37345 -0.09145 -0.10955 -0.22946 -0.25233 -0.98937 0.74326 -0.61646 0.46698 1
-0.59190 -0.52803 -0.78804 0.02283 -0.04305 -0.17675 -0.35844 0.48133 -0.18698 -1.29384 1
-0.24379 -0.77667 -1.11327 0.97081 0.58134 0.93991 0.18734 0.08236 -0.75964 0.50024 1
0.26082 0.53309 1.87941 -1.06629 -1.13075 -0.29571 -1.41435 -0.71478 -0.23076 0.37127 2
-0.84611 -0.60395 -0.85025 0.93307 0.80667 0.06609 -0.11880 -0.25126 -0.51024 0.62885 2
-0.64011 -0.19575 -0.64309 -0.15277 -0.23851 0.42670 -0.55459 -0.33605 0.17754 -0.34597 1
-0.90236 -0.54301 -1.06841 1.55777 1.24012 0.08480 -0.19923 0.23093 0.70874 0.44405 1
-0.94537 -0.64068 -1.09740 2.24154 2.41470 -0.15158 -0.31998 0.51125 0.50635 -0.96166 1
-0.11753 -0.56930 -0.64711 0.89861 0.72703 0.27634 0.58544 0.05660 -0.66263 0.32939 1
0.99390 -0.26161 0.76385 -1.00831 -1.16966 1.27336 0.77792 0.36557 2.37342 -0.33792 2
-0.14571 -0.52526 -0.47127 -0.27858 -0.50455 -0.28155 -0.45040 0.33389 -0.02836 0.37430 2
1.64298 0.49493 -0.10076 -0.15331 -0.12178 -2.22560 1.67550 1.30335 -0.77173 1.25099 2
0.58105 0.55178 1.56476 -0.91586 -0.88552 0.88527 1.35997 0.54202 -0.99110 1.60917 1
0.24812 0.10664 0.60218 -0.59695 -0.71540 1.02249 0.92844 0.38162 -0.92605 0.66229 1
0.52319 -0.02196 0.21135 -0.39729 -0.37063 -0.90531 -1.22370 0.96893 1.56647 0.55106 2
-0.55119 -0.05617 0.14660 -0.58054 -0.67830 0.04113 -0.59953 -0.45462 -0.60078 -0.35654 1
-0.05318 -0.58178 -0.89998 0.36034 0.45465 -0.47405 -0.72167 0.13751 -1.01012 -0.24582 1
-0.44261 -0.01649 0.31335 -0.77090 -0.81132 0.37831 0.27856 0.60680 -0.18328 -0.57174 1
-0.94322 -0.63457 -1.31662 2.24100 2.05725 0.31199 -0.11690 -0.57022 1.18942 -0.22061 1
-0.54948 -0.16006 -0.15768 -0.57452 -0.68101 0.07254 -0.52235 -0.63123 -0.60279 -0.07998 1
-0.59903 -0.40311 -0.98441 0.02173 -0.10458 0.01772 -0.65462 0.46797 -0.97195 -0.19703 1
0.70484 0.87422 1.82545 -0.93610 -0.95701 -0.24754 -1.00627 1.22841 -0.98260 2.30516 1
1.43342 -0.16145 0.12819 -0.39346 -0.50003 -2.02902 -0.56853 -0.55829 -1.02830 1.87283 1
-0.74024 -0.83816 -1.55933 1.80447 1.34509 -0.35881 -0.33761 0.30647 0.28700 -1.30738 1
3.27057 1.50103 0.37154 -0.93555 -0.83394 2.54282 2.60917 1.50632 0.63991 0.69051 2
2.00324 3.89113 1.56772 -1.51102 -1.46467 3.93427 -2.61280 -3.27660 0.91474 -1.45201 2
2.46340 1.90115 2.30642 -1.67731 -1.59769 -0.38166 2.33191 2.35299 1.51965 1.14337 2
-0.73993 -0.59019 -0.73768 0.91502 0.64107 -0.14235 -0.57133 0.26551 0.52428 0.02093 1
0.59082 0.52999 0.71391 -1.31245 -1.24658 -1.84827 0.56651 0.44546 0.56486 -1.55818 2
-0.46819 0.38121 0.11867 -0.31359 -0.40773 0.33646 0.63768 -1.00071 0.10538 0.98897 2
-0.65378 -0.25895 -0.99858 0.34557 0.24471 -0.10633 -0.56815 0.72102 2.00082 -1.58291 1
-0.71222 -0.39391 -0.83459 1.14695 1.16320 -0.19877 0.02176 0.70836 -0.38642 0.73525 1
0.21560 0.39489 0.97418 -0.79880 -0.72988 0.60119 1.63074 -0.68155 -1.05550 -1.53310 1
1.21660 -0.84838 -0.35278 -0.15496 0.24743 -0.88960 -1.68448 0.27935 1.70812 -1.39102 2
0.87710 0.39948 2.07683 -1.44100 -1.38956 0.94945 1.30552 -0.70474 -0.84916 0.53404 1
-0.82236 -0.77921 -0.35849 1.17978 1.14691 0.35134 -0.09807 -0.21431 -0.58650 -1.70362 2
1.22881 0.92527 -0.14414 -0.43284 -0.47379 0.82332 2.38334 -1.77844 2.38583 0.58549 2
2.25910 2.00960 1.32649 -1.63027 -1.27735 1.06904 1.94787 2.57419 -0.38166 0.21427 2
-0.61942 -0.50076 -0.34241 0.52116 0.75961 0.06143 0.05603 0.44632 -0.27061 -0.80305 1
1.25645 2.04162 1.97823 -1.50336 -1.42756 -0.82332 -2.15787 1.76030 -0.78534 -0.66239 2
0.06963 -0.86681 0.42147 0.05018 -0.13806 0.83138 0.52221 0.30569 -0.32799 -0.29046 2
-0.95040 -0.63832 -1.43977 2.07634 2.69522 -0.14073 -0.30143 -0.24712 -1.00416 -0.67708 1
-0.79765 -0.21884 -0.92410 0.96206 0.74061 -0.34491 -0.41289 0.81549 1.83048 -2.01181 1
3.35506 1.52974 0.73867 -1.04003 -0.79232 3.65451 -3.11736 -2.10153 0.57675 -0.16860 2
-0.42974 -0.02053 0.11931 -0.73644 -0.78327 -0.14872 -0.83331 0.64588 -0.97360 0.34337 1
-0.80518 -0.81088 -1.42031 2.25741 2.02649 -0.00278 -0.00515 -0.18172 0.77464 -0.96453 1
1.07276 0.52775 0.75454 -1.15874 -1.12894 -1.13619 -1.04460 1.39181 -0.91989 1.29573 1
1.89487 2.36284 2.90800 -1.67020 -1.59859 -2.61810 1.20838 -0.85804 0.75303 1.61603 2
-0.96033 -0.56183 -1.60546 1.67592 1.43648 0.34814 -0.40538 -0.01199 0.96478 -1.08219 2
-0.60218 -0.67788 -0.47656 0.95276 0.88630 0.22830 0.18266 0.55247 -0.28988 -1.46782 2
-0.41573 -0.24974 -0.05569 -0.63688 -0.68373 -0.37922 0.22000 0.42990 -0.51418 -0.19951 1
0.75374 0.67280 1.48393 -1.25994 -1.16242 1.11804 1.40337 -0.98972 -0.91015 -0.31311 1
-0.38131 -0.08381 -0.02289 -0.36063 -0.31181 0.86598 0.23132 -0.93816 -0.75699 0.29146 1
-0.74579 -0.54063 -0.54216 1.03482 0.87815 0.44091 0.13294 0.35313 -0.37202 -0.26964 1
-0.83086 -0.24877 -1.36106 0.87071 0.70712 0.06546 -0.51798 -0.65920 1.11429 0.43675 1
-0.43939 -0.36593 -0.45371 0.38878 0.22571 -0.75173 -0.06930 -0.46497 0.65527 -0.93278 2
0.54537 0.19815 1.37918 -1.21563 -1.21943 1.06013 1.28207 -0.60311 -0.70252 -0.43380 1
0.52583 0.82986 0.94053 -1.28948 -1.23482 0.69678 0.61918 -0.87726 -0.82166 -0.02518 1
2.84635 -0.07771 -0.06986 -0.00562 0.41665 -2.74702 -2.83061 -0.76329 0.54402 0.01754 2
-0.72873 -0.16435 -0.37076 0.07589 0.47909 0.22699 0.00193 -0.33343 -0.02150 -0.72624 1
-0.04702 -0.04755 -0.11451 -0.58765 -0.30909 0.91335 0.45417 -0.68652 -0.86240 -0.87162 1
-0.81220 -0.29839 -1.00662 0.66065 0.50714 -0.25781 -0.58163 -0.38763 1.99412 0.56906 1
-0.57324 -0.29291 -0.71038 -0.04117 -0.10911 0.49719 -0.43968 -0.48275 -0.46289 -0.57545 1
0.57482 0.20068 0.65889 -1.12537 -1.13256 -1.39875 -0.66796 -0.61538 -0.88177 1.09090 1
0.36690 -0.45559 0.33895 -0.76160 -0.74888 1.11854 0.64494 -0.24659 1.27274 -0.27222 2
0.62098 0.56916 0.47691 -0.65329 -0.56066 1.03473 0.85963 -1.04406 -1.01843 2.03943 1
0.84143 0.15933 1.12886 -1.20578 -1.19138 -0.96682 1.03959 0.62791 -0.96048 0.99422 1
-0.20262 0.08094 -0.22095 -0.68557 -0.71087 -1.06387 0.21478 -0.62816 -1.00782 -1.06967 2
-0.77667 -0.81492 -1.57435 1.95983 1.47449 0.02311 0.00141 0.25695 1.37863 -0.97202 1
-0.45829 -0.48989 -0.86591 -0.19051 -0.25751 -0.81890 0.18834 0.40634 -0.48270 0.31133 1
-0.78416 -0.67359 -0.54216 1.86136 2.39298 0.20742 0.11318 0.43371 -0.12817 -0.21749 2
2.96201 3.97370 1.76007 -1.36059 -1.30902 -1.36193 -3.63165 -3.51114 -0.66748 1.06158 2
2.80060 2.62193 1.20630 -1.46398 -1.37236 -1.81176 -3.33184 -2.36120 0.21784 0.85865 2
-0.81488 -0.64483 -1.47680 0.89970 0.65735 0.48910 -0.04986 -0.19516 0.73989 0.42600 1
0.18266 -0.47246 -0.83459 0.92377 0.89444 1.01874 0.85935 -0.74586 0.54386 -1.25967 2
-0.69619 -0.28976 -0.08256 0.21155 0.09359 0.04170 0.15528 0.36632 -0.48602 -0.82410 1
-0.94097 -0.63898 -1.23410 2.27710 1.66181 0.32652 -0.21796 0.55943 0.79522 -0.17467 1
-0.54519 -0.55444 -0.70298 0.52280 0.60306 0.63677 0.26290 -0.21829 -0.78055 -0.13519 1
-0.59893 -0.08680 -0.08468 0.15411 0.15875 0.20404 0.24585 -0.71716 0.38545 0.19726 1
-0.74136 -0.36548 -0.94695 0.64917 0.35330 0.26955 0.17683 0.47345 2.24455 -1.24559 1
-0.56559 -0.19526 -0.16826 -0.24248 -0.29190 -0.16036 -0.50417 0.58515 -0.28402 -1.03593 1
0.09632 0.37379 1.58084 -1.29221 -1.23844 0.88278 0.77699 0.75495 -1.05186 -0.11329 1
-0.87335 -0.57803 -0.83988 1.24651 1.31613 0.08468 -0.28300 -0.33478 2.08660 -0.13659 2
-0.72250 -0.20684 -0.11705 0.12238 0.40217 0.20269 0.03810 -0.59930 -0.13453 -0.77288 2
-0.74467 -0.83363 -1.59763 1.73719 1.25369 -0.36211 -0.31051 0.30270 -0.64697 -1.17568 1
1.41573 2.87615 1.88787 -1.13740 -1.00407 -1.17515 0.93146 2.27018 1.98823 2.36229 2
-0.68834 -0.62988 -0.95478 0.57969 0.60215 0.16326 0.16424 -0.35465 2.35872 -0.18662 2
-0.94529 -0.62916 -1.40740 2.19724 2.15951 -0.16199 -0.28432 0.53011 -0.27869 -0.00226 1
-0.36253 0.31135 0.61848 -0.65274 -0.61586 0.16848 0.59910 -1.34805 0.92345 -0.09312 2
-0.83308 -0.47079 -0.86485 0.54359 0.34787 0.56343 -0.04552 0.55085 -0.31568 0.09714 2
-0.94733 -0.66188 -1.28276 2.31539 2.84181 0.27892 -0.05425 0.47391 -0.03669 -1.01384 1
0.95425 0.55209 1.46594 -0.93993 -0.96063 0.08782 0.87579 0.79076 -1.05811 2.25760 1
0.10491 -0.21068 0.42803 -1.20195 -1.21581 0.44917 0.22776 0.53825 -1.05443 -0.21030 1
-0.80158 -0.81241 -1.42665 2.24920 1.92695 0.15298 -0.41837 -0.19877 1.57626 0.03890 1
2.99175 2.90278 1.67839 -1.35184 -1.31807 -2.04640 -2.44974 1.79235 -0.86211 0.13828 2
0.59844 -0.29048 0.46443 -0.58437 -0.63939 0.37574 1.15590 -0.93352 0.60937 0.19746 2
-0.67936 0.06806 -0.54724 -0.50669 -0.57966 0.58263 0.14644 -0.71584 0.31967 -0.79005 1
0.52087 -0.25489 0.12354 -0.44214 -0.57514 1.30802 0.93615 -0.53338 -1.03845 0.82678 1
0.67619 -0.02412 1.22535 -1.06903 -1.07012 1.37585 1.28394 -0.75965 -1.05071 0.67306 1
-0.35102 -0.13716 -0.11218 -0.60078 -0.61948 0.56471 0.32562 -0.79358 -0.73163 0.03319 1
0.11424 -0.42019 -0.25840 -0.34587 -0.49822 -0.87023 0.41808 0.27770 -0.57327 1.45836 1
0.19502 0.89174 1.79752 -1.27854 -1.27101 0.33376 0.84528 1.25272 0.19114 -1.16481 1
1.91511 2.42013 2.53601 -1.73366 -1.59678 0.69489 -2.53515 -2.09219 0.62027 1.40362 2
-0.74363 -0.63416 -1.28001 1.28098 1.68262 0.40432 0.19644 -0.56537 -0.44595 -0.47557 1
0.81886 -0.51532 -0.68986 -0.41315 -0.50455 -2.34048 1.38271 0.33599 0.86078 -1.19946 2
-0.38203 -0.17602 -0.00744 -0.40549 -0.50274 0.88069 0.20764 0.57078 -0.94582 -0.12656 1
-0.27363 -0.43189 -0.54068 -0.07126 -0.05934 0.14343 0.55058 0.37542 0.92699 0.46116 2
