A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 Class
0.93061 0.75718 0.83132 1.89501 -3.01332 -0.67944 0.69623 -0.20062 2.33909 -1.55506 -4.42437 1.37421 1.07811 -1.60079 0.38307 -0.86068 1.90040 -0.14994 -0.00081 -3.89471 0
0.04116 -0.12328 0.51437 -0.21117 -0.12897 0.09399 0.71531 1.04586 0.46584 -0.10033 -0.38351 -0.14630 0.33618 1.56909 0.30006 -0.05604 0.84577 0.45230 1.41507 -1.00682 1
-0.45268 0.96796 0.19353 -0.02598 0.88528 -0.24249 0.50012 0.69947 0.70627 -0.07808 -1.09424 1.55380 -0.83357 -0.87513 0.71845 -0.00350 0.18939 -0.17803 0.56133 -0.17381 1
-0.05909 -0.25935 -0.30555 0.83756 -0.44848 -0.12548 -0.06582 1.63466 -0.03847 0.71939 -0.64262 0.26010 1.49536 -0.66914 -0.16217 -0.08232 1.04356 0.85990 -0.15579 -0.38274 1
0.08691 0.88391 -0.59917 0.61480 0.63692 1.01218 0.26190 0.33146 -0.29975 -0.20145 0.55533 -0.72430 -0.78266 -0.10908 -0.09443 -0.14472 0.22359 -0.63265 -0.10141 -0.34904 1
-0.48632 0.58709 1.80357 -0.90629 0.26035 0.72727 1.95710 1.85682 -0.82165 -3.17023 0.10107 0.89066 -1.27794 1.83162 -0.19205 -0.42191 0.09218 -0.13884 -0.17550 -1.76367 0
-0.70297 0.82455 0.01658 1.29315 -0.02358 0.10787 1.33127 1.00400 1.86410 -1.81526 0.54017 -0.19951 -0.29531 -0.29689 -0.12830 0.57979 -0.69293 -0.01473 0.74146 -0.38678 0
0.22282 0.70849 0.66604 -0.15548 -1.22243 -0.83809 1.17925 -0.77524 -0.48414 0.02303 0.05360 -0.21348 -0.26622 -0.24640 0.33658 -0.87053 0.41131 -0.15778 -0.29649 -0.50607 1
-1.81714 0.12018 -2.02319 -1.28338 0.59799 -0.15589 -0.39091 -1.34784 0.04689 -0.07067 -2.16495 -0.03389 -0.15976 2.41053 -2.03430 0.52264 -0.11231 1.76000 0.37304 -1.02973 0
0.10171 1.31814 0.29724 0.49134 0.89602 0.86675 -0.15005 -0.08988 0.41567 0.52929 0.62522 0.34059 0.12128 -0.05052 1.01663 -0.41665 -0.96916 -0.02126 -0.10277 -0.90505 1
-1.11338 -0.14796 -1.88383 -0.13132 0.30600 -2.87412 -1.68007 -1.82253 1.56438 -0.21493 1.26408 0.24148 0.32164 -0.14408 -1.51363 -1.76188 -1.32450 -1.41387 -0.15783 -0.74398 0
1.20646 0.05748 -0.29194 -0.37757 -3.57314 0.48401 1.77284 0.31796 0.00258 -0.08482 0.86718 -0.76288 2.04949 -0.51701 -0.16814 0.94959 1.60875 0.87557 -1.71170 -0.35241 0
-1.71420 -0.64288 -0.36778 -2.78770 -0.84519 1.16489 0.46525 0.47394 -0.33428 0.18415 0.93838 1.08554 -0.98368 -0.09090 1.25040 -0.02189 0.66274 -0.13165 -0.69074 -0.09361 0
-0.17078 -0.03857 0.99725 0.19075 0.12006 -0.14862 0.96801 0.19574 1.77353 0.06685 0.92058 0.03728 -0.84680 0.08748 -0.37535 0.86880 -0.93563 0.44838 0.14941 0.14632 1
0.92119 -0.10193 -0.53630 -0.71976 0.54563 0.26123 0.04079 0.67178 0.62938 0.73557 -0.37560 0.73368 1.23284 0.24635 -1.13110 0.22706 0.95841 0.19625 1.92895 0.08499 1
-0.64309 2.17392 -0.78973 1.32469 -0.65389 0.46153 -0.02963 0.73998 1.28877 1.23913 0.11887 -1.81979 1.41998 -0.60452 1.12754 -0.02780 0.38785 -0.98799 -1.97747 -1.19485 0
-0.38069 -0.90569 1.35634 1.35354 0.79601 -0.04417 0.16319 0.10931 -0.18312 0.14842 0.56456 0.05458 -0.65041 -0.58567 0.30271 1.90333 0.00971 -0.18129 0.58784 -0.87742 1
-0.14588 1.40552 -0.07610 -0.04879 0.47314 -1.58508 -0.65545 -0.06152 1.18517 0.71939 0.86784 -0.08377 2.36160 0.40588 0.03773 -2.62038 -1.55245 0.55551 -1.12509 0.83982 0
0.13266 1.02199 -0.31333 -0.31785 0.59531 -0.81231 -0.25534 0.42937 -0.81188 -0.10572 -1.27291 -0.31059 0.02143 -0.02965 -0.10173 1.30101 0.44014 0.95004 1.15882 0.45971 1
-0.61214 0.98730 0.42493 1.15560 -0.00815 0.09465 1.40563 -0.13107 -0.50238 -0.06865 -0.90436 0.15235 0.54514 -0.94716 0.50062 -0.02977 0.43813 0.58229 0.51715 0.61067 1
-0.72584 -0.25468 -0.22324 -0.39635 -0.59280 0.81519 -1.03253 0.54889 0.97406 -0.43604 -0.35055 -0.01593 -0.71785 -0.96937 -0.50153 0.63562 0.62117 -0.19697 0.21603 0.14093 1
-0.44596 -1.32924 0.57919 -0.26283 1.19540 -0.16514 -1.84657 0.51378 -1.41327 -0.02483 -0.21539 0.55210 0.58085 -1.55434 1.70731 1.08096 -0.26987 0.13159 -1.02721 -0.94144 0
-0.08331 -0.01189 0.39446 -0.27759 0.81346 0.07151 -0.93777 0.68393 0.89066 -0.22369 -0.20221 0.57405 -0.87722 -0.38036 -0.87476 -0.02648 -1.25075 1.40335 -0.08985 1.29878 1
0.32710 -1.32658 -0.13703 -1.55713 -2.18299 -2.81793 0.93182 0.57455 -0.19224 -1.94672 0.63708 0.86538 -0.22522 -0.19659 -2.07680 -0.79631 2.41062 0.88668 -1.43029 0.20563 0
0.66014 0.39032 0.61808 -0.29302 0.03079 0.06292 -0.35274 -0.03856 -0.38575 0.52727 0.04174 -0.88128 0.32627 0.13393 -0.53673 0.18765 1.51891 0.35563 1.18940 0.39501 1
-1.43498 0.76452 -0.17981 -1.51017 1.49612 -0.46394 -3.24629 0.17751 -0.96565 -1.44653 -1.60388 -0.11703 -1.72164 0.86497 -0.20733 -0.18873 -0.06605 0.04863 -0.86271 -0.09698 0
0.58748 -0.10527 0.97911 -0.48358 -0.04775 0.25462 -0.26324 -1.03183 -0.26652 0.24819 -0.25693 0.42306 0.41421 0.29010 0.97878 -0.06524 0.41802 -1.09184 0.36421 1.04672 1
1.30267 -0.18531 -0.18888 -2.27507 1.65990 -1.63003 -0.41855 -0.06152 -0.65224 1.99885 -0.35385 -0.98703 1.73077 -0.78156 -0.74990 0.47863 -1.19577 -1.53667 -1.59614 0.04859 0
-0.33696 -2.21037 -0.15712 0.87379 0.34963 -0.09639 2.24007 -0.18509 -1.97753 1.48518 0.07404 -0.37510 -3.47330 0.12989 0.77423 0.66386 -0.35569 -0.92332 -1.90950 -0.98660 0
-0.11628 -4.02265 1.09642 0.55978 -0.19878 -0.36015 1.63859 2.04723 1.12001 1.09285 1.71570 0.28671 1.38493 0.37963 -0.46832 0.25465 -0.10158 -0.57974 0.58580 0.73603 0
-0.53678 -0.04791 -0.29129 0.61547 -0.60019 -0.52674 1.14306 -0.81913 -0.09450 -0.12325 1.01223 -1.06419 0.93792 1.02922 1.50143 0.63102 0.40662 -0.15386 0.07940 0.42129 1
-2.09164 1.64298 1.01087 -1.93355 -1.52449 -0.09111 -1.55636 -1.34312 -0.80275 1.54382 0.70631 -0.13765 1.40609 -1.02995 -1.71220 0.76961 -0.17936 0.62605 -1.41601 -0.02756 0
-0.71306 -0.58085 1.14180 2.86591 -2.45618 1.26933 0.53039 0.95268 1.29528 -0.13875 -0.54504 0.69910 -0.09429 0.15143 -0.93984 0.76042 0.31343 -0.56015 1.21387 -0.67321 0
1.52806 -1.02909 0.64012 -0.70500 -0.84519 -0.95576 -0.09478 0.24908 0.29122 -0.14954 -0.90304 0.13705 -0.15116 1.28906 0.99007 0.91281 0.94500 0.64565 -0.04363 1.07503 1
-0.54688 0.43368 -0.32630 0.58863 -0.03432 0.37097 -0.15598 0.90406 -1.07120 0.07292 0.01536 0.62261 -0.86994 0.35270 -0.48293 -0.11516 0.26650 -0.25053 -0.49973 0.55676 1
-2.25043 -0.98039 -0.10916 -1.24580 2.70571 -0.53070 -1.59716 0.30108 -1.78662 1.00251 0.29886 0.28471 -0.26357 0.64687 -1.14439 -0.12370 -0.35837 0.47321 0.78768 -1.29123 0
0.17774 0.54240 1.47495 -1.04049 -0.19005 0.01466 0.03947 0.82303 -1.54423 -1.17284 1.50868 2.18302 -1.67336 -0.27468 -0.13892 1.52433 -0.91351 -0.54773 0.39344 1.13029 0
0.31903 -0.32272 0.24603 1.01201 0.80943 1.66596 -1.19639 0.44085 2.37232 0.11404 0.11426 -0.33054 0.33486 0.42675 -0.79639 0.41426 -0.03789 0.31709 0.29963 -0.71971 1
-0.06649 0.08750 0.30955 0.30481 0.15161 0.54218 -0.15269 0.16806 1.17865 -0.08887 0.13536 -0.10572 1.19317 -0.88051 -0.64830 -0.91651 0.05865 -0.03628 -0.16938 0.73199 1
-0.54351 0.12485 -0.13573 2.37476 -0.99152 -0.92006 1.91761 -0.10676 -2.14628 -0.30998 2.74619 -1.14467 1.47089 -2.32779 -1.08196 -0.79697 -1.31779 -0.08331 0.68640 -0.20481 0
1.26231 -0.08526 1.22995 0.04984 0.44562 1.70100 0.40141 -2.97381 0.07881 -0.31065 -1.84057 -2.20557 1.87029 1.84778 -0.60181 -0.74245 -1.05497 1.13685 -1.41058 1.81907 0
1.49577 0.01146 -1.57790 -1.79868 2.59898 0.49260 0.30797 0.34699 -1.29925 -0.82769 -1.54586 -0.14896 0.01482 0.97672 0.13602 -0.05145 -0.62521 0.02903 -0.52285 1.91747 0
-1.23718 -1.78015 -2.60524 -2.29654 0.12879 0.75504 0.44550 0.19372 -0.59947 1.14206 0.13404 -1.88896 -1.75668 0.83334 -0.83425 -0.59269 0.11363 -0.03628 -1.68451 -0.16707 0
-0.68346 -0.92036 -2.01541 -0.50706 -0.73041 0.49987 -1.03845 1.23155 -1.38460 -1.71819 1.56142 1.03300 0.88833 -0.05388 0.34389 0.79589 -1.08716 -2.06380 -0.45215 -1.15441 0
-0.95123 1.13404 -1.11965 2.51365 1.11955 -1.09524 0.72847 -1.26006 -0.08994 1.86605 -0.88656 -1.86036 1.90931 0.37828 -0.24452 1.32859 -1.28561 1.11660 0.12494 0.37007 0
0.23560 0.28560 1.43865 -0.47821 -0.17596 -0.79116 -1.49647 -0.25396 0.09836 0.97959 -0.06243 0.51618 0.66879 0.45974 -0.09044 0.86157 -0.16193 -0.21199 -0.15579 -0.83092 1
0.19119 -0.11794 0.14751 0.86239 0.87454 -0.38527 0.34745 -0.24114 0.60919 -0.21965 0.11624 -0.55270 0.54448 -0.12860 -0.23788 1.17752 0.39120 -0.85735 -0.53440 0.57158 1
0.75635 1.39285 2.43229 0.66177 -0.83512 1.29379 1.19110 2.41658 -1.08228 -1.23216 -0.12836 1.55247 0.00225 -0.25650 0.86654 2.35919 -0.28663 -1.13038 0.57424 0.09577 0
0.04654 -2.39380 -0.13509 1.03013 0.19860 -1.84619 0.75875 -0.32689 -0.70893 -0.28032 1.00695 2.64330 -0.15050 0.35338 -1.65509 1.20182 -0.49917 3.52101 -0.30057 0.86880 0
-2.62114 1.53759 1.62403 -1.38134 0.31271 1.35990 -0.16453 -1.54366 -0.44179 0.97353 2.46994 -3.34695 -1.70312 -0.26256 1.39185 -0.13881 0.63994 -0.53467 -1.44932 -0.93875 0
0.77990 -1.77214 -0.06314 0.33098 -0.11957 0.01995 -0.55082 0.12619 -0.08538 -1.04543 0.47490 -0.37910 -0.38326 -0.28006 1.11957 -0.34834 1.84475 0.21846 1.03442 0.37209 1
-0.13444 -0.49948 -1.10928 -0.22056 0.11134 0.42716 -1.00160 0.04449 -0.49587 0.27245 -1.01315 1.09352 0.67342 1.28300 -0.42316 -0.20515 -0.06806 0.40658 -0.12860 -0.01813 1
-0.18087 -1.66208 -0.86816 -0.88012 0.73962 -1.87528 -1.84854 0.58333 -0.87182 -1.37979 -0.41714 0.97846 -3.52620 1.12414 0.78021 0.17648 -0.29669 0.00291 0.65377 -1.63966 0
-0.97546 -0.27402 -1.14168 -0.58892 -0.83445 -0.13011 -1.11084 0.71770 -0.91547 0.81579 -2.51372 0.57472 -0.33565 0.02824 1.14746 -2.02330 -0.22294 0.74755 -0.80154 2.35015 0
-0.08398 0.09817 -0.25240 0.88050 -0.37263 -0.11623 -0.62452 0.89393 0.89978 0.94454 -0.22462 -1.42337 -0.62528 0.23490 0.17454 0.00176 -0.37848 -0.01277 -0.09665 -0.40565 1
-0.59599 2.56613 -0.11759 -0.11857 0.99805 0.94145 -0.41197 -0.92920 0.08142 -2.02761 -0.03408 0.51286 -0.74034 -0.34468 -0.31026 2.14900 -1.30170 1.13293 -1.21413 -1.52644 0
0.16361 -0.33539 0.48585 -0.13669 0.78393 0.14357 0.58041 0.71837 0.14071 0.54277 0.73268 0.95651 0.24956 0.89392 0.59558 0.97192 0.82633 1.41707 0.49947 -0.53168 1
-0.02545 -0.43344 0.32381 0.78657 -0.05782 -0.91081 -1.16612 -1.11691 -0.12513 1.14677 0.43270 -2.17364 -0.69008 1.16789 -0.24385 -0.94213 -1.31712 -1.93250 1.48305 1.43155 0
0.42802 0.14353 -0.14286 0.81810 -0.50621 0.50053 0.43300 0.44963 -0.28737 -0.08145 0.17755 0.76228 0.04259 -0.37834 0.26884 0.69736 -0.94301 1.07284 1.13978 0.37479 1
-0.11291 0.94461 1.95524 -0.00585 -0.40351 -0.38858 -0.75548 -0.90084 -0.11079 -0.98948 -1.08369 0.55210 -0.50427 0.89594 1.38654 0.35777 -1.13342 -0.19436 0.33090 1.30956 0
-1.73842 -1.64007 -0.31139 -0.07496 -1.58893 0.92360 -1.23324 -0.21480 -2.06679 0.06348 -0.70327 -0.49949 -1.13048 -0.04446 0.91369 -0.13027 -0.09957 1.11530 0.81351 -1.25618 0
0.35940 -0.56885 -1.23567 -0.38562 0.26572 -1.86272 1.14174 1.21737 0.27949 0.34323 0.75180 -0.20483 -0.09495 -0.26727 0.02246 -0.12370 -0.33423 0.34583 -1.14140 -2.46863 0
0.91043 0.73984 0.03732 -0.58154 -0.05849 1.54763 -0.23165 -0.14863 -0.21569 1.14610 -0.17847 -0.23942 1.96683 1.55832 -0.77713 0.23757 0.37444 0.01728 0.97665 0.02905 1
0.07547 -0.94237 0.29400 0.12633 -0.02895 -1.05293 1.55699 -0.13985 0.35442 -1.23890 -0.44483 -0.34384 0.69921 0.75390 -0.69943 0.58635 0.75191 -0.11532 -0.47934 1.13973 1
-1.63750 -0.12461 -1.52086 -0.50103 -0.29275 1.77371 -0.12768 0.19979 0.56488 -0.41177 0.24480 -2.04594 -1.45581 -0.40527 -0.98566 0.09306 -0.49380 0.15967 -1.96048 -0.10507 0
-2.10779 1.12804 -0.00481 0.59534 -0.36391 1.73537 1.46552 -0.28300 -0.40986 -0.28436 -2.18406 -0.72164 -1.85984 -1.93804 -1.04809 0.15283 -0.12371 -0.37986 -1.32017 -1.25146 0
-0.65924 2.23395 1.55468 -0.18030 0.43085 0.50714 0.44748 -0.05680 -1.30446 0.21448 0.22304 -0.25272 1.00669 -0.28747 1.51405 -0.31484 -0.01510 -0.10422 0.02706 -0.56673 1
-0.18356 -0.34273 -0.81631 -0.16353 -0.29745 -0.06136 0.43103 -0.33702 0.25343 0.59805 0.67400 0.01068 -1.09807 -0.48335 -0.83491 0.91938 0.64799 0.01205 0.84886 0.70570 1
0.14141 0.08816 0.50984 -0.22928 -0.04305 2.64497 -0.90091 -0.69084 0.56618 -0.98409 0.77817 0.05990 -0.12537 0.03498 -0.43644 3.25447 -1.74689 -0.94945 1.36206 1.15860 0
-0.13848 1.50290 -0.10851 0.23839 0.28653 0.19711 -0.35471 0.56104 -0.12969 0.84814 0.09975 0.81949 0.08491 -0.43219 -0.02470 0.30654 -0.53135 -0.05457 0.96985 0.11397 1
-2.15354 -0.15596 1.24356 0.08607 1.10881 -0.75282 -0.27772 0.10391 -0.01632 -1.94132 -0.51669 -0.28664 -1.65088 1.81075 -0.33816 0.97258 -0.12237 -0.04216 1.16221 1.77594 0
-0.19769 0.43034 0.71206 -0.30443 0.13349 0.44500 -0.33366 -0.01966 0.45281 0.47199 1.33528 -1.11408 0.16756 -0.50153 -0.14756 -0.03174 0.58966 -0.59803 1.01199 -0.16370 1
-0.19836 -0.03190 0.10279 -0.75532 1.63507 0.72926 0.33824 -0.16483 0.95126 0.72883 -1.35269 1.18465 -0.72777 0.24904 -0.21463 -0.00875 0.01306 -0.10748 2.06014 1.07503 1
0.24367 -0.79163 0.37307 -2.12343 -1.76614 -1.02583 0.18754 2.65427 0.60006 0.40458 -1.75684 -1.67412 0.79443 0.71688 0.09750 -1.89850 0.88198 0.78543 0.95490 -0.51618 0
-0.36925 -0.65956 -0.51037 -0.15816 0.04287 -2.61301 0.19544 -1.52948 -0.22286 -0.28706 1.03332 1.04630 -2.18584 1.01037 -1.70025 -0.04225 1.45320 1.27467 -0.65607 -1.74075 0
-0.90750 -0.10994 -0.10592 2.32041 1.03229 -0.32380 -0.76864 -0.98862 0.01691 1.45215 -1.68366 -0.68240 -0.77208 -0.77752 -3.89381 2.15228 -0.81026 1.27663 1.03374 -0.58425 0
-0.26430 -0.26936 -0.33342 0.35513 1.09337 1.33610 1.68663 -0.45856 0.11660 -0.70029 0.41688 -1.14135 -0.88118 0.86363 -0.86745 -0.08429 0.64530 -0.23616 -0.06335 0.57495 1
-1.04946 0.24825 -0.18370 -0.16353 0.29056 -0.14531 -0.59425 -0.18239 1.60999 0.25021 -0.04266 0.31332 0.56961 0.57619 -0.88339 0.43791 -0.26182 -0.41710 -1.09178 -1.04928 1
0.60901 0.84256 -0.47797 -0.61308 0.83830 0.01797 -0.13163 1.21940 0.50168 0.08101 -0.44153 -0.99901 0.03069 -0.01417 0.37244 -0.37593 0.97383 -0.11728 -0.06810 -0.06193 1
-0.28515 -0.46012 0.12872 -0.03000 0.07308 1.34734 0.42379 -0.18577 0.92259 0.01427 -0.03277 1.15139 0.88436 1.13424 0.99339 -0.79434 1.42706 1.00229 -0.31145 1.34191 1
-0.20038 0.51305 -0.96798 0.77315 -0.49883 -1.99889 0.20136 -2.28912 -0.49717 -0.24594 -0.15144 1.98880 -1.07824 -0.12322 -1.65177 2.53719 0.15587 -2.46616 0.48180 -0.30725 0
-1.05485 -2.18903 0.57400 -0.50841 -0.02761 0.36634 -2.60335 0.81966 0.51536 -0.51895 -1.43180 -0.86199 -1.84066 -3.02586 0.60090 -0.22485 -0.72913 1.37135 -0.25503 0.38153 0
-2.38364 -0.23400 -0.55704 -0.12864 -0.95460 0.53358 0.60081 0.66435 -3.27479 -1.01644 -0.81667 2.14844 -0.14984 -0.99966 0.05101 -0.13486 0.44752 -1.61375 -1.12577 -0.66175 0
-0.30332 -1.69410 -1.92078 0.05454 1.64111 -2.24612 1.03843 0.63532 0.24105 0.03382 0.41886 -1.78720 -0.14322 1.06625 0.31998 -0.12436 -0.20484 0.47843 -0.12316 -1.07421 0
-1.91604 1.29279 -1.06131 0.73222 -1.04388 0.28834 -2.69680 1.15795 -1.50514 2.49634 -1.19314 0.31930 0.28857 -0.59846 -0.39062 -0.04291 0.79951 2.56865 1.42459 0.11195 0
-1.24794 -0.48013 -0.13249 -1.33571 0.10328 1.82660 0.73176 -2.98393 1.41191 0.47266 -0.56153 1.29972 0.05449 -0.35276 0.26685 -0.73719 0.15319 2.07680 1.20368 0.24674 0
0.84045 -0.46346 0.39965 -0.63388 0.49126 0.44699 1.11016 0.67853 -1.28100 -0.22369 0.11096 0.53747 -0.01031 -0.74454 0.30802 0.39390 0.33287 0.09305 0.38392 -0.44070 1
1.96808 -1.20785 0.56104 -2.03419 -1.82454 -0.82619 1.64780 -0.69827 -1.61786 -0.63288 -0.53252 -0.01127 0.97958 0.24433 -0.14490 0.01687 -1.45993 -1.50923 0.68232 0.23393 0
1.29527 -0.04991 0.99077 -1.49071 0.41675 -0.57962 0.43563 -0.09664 -2.06940 2.01705 -0.83579 -0.33586 -1.41548 0.06729 -0.00278 0.46944 0.13509 -0.22506 0.55657 0.46779 0
1.38947 -0.14262 0.51308 -1.16998 0.58926 2.49558 -0.77193 0.70284 0.53230 -2.62689 0.44721 0.62859 -0.08702 -0.31978 -0.46965 -1.95368 -1.80387 -0.03890 -2.10051 -0.77767 0
-2.08828 -0.53549 2.23525 1.02476 -2.89048 -0.76604 0.99039 0.90001 -0.56754 -0.27964 -0.82986 -0.54205 -1.01277 -0.53923 -0.31026 -1.27253 0.03117 1.82924 -1.04012 -0.38004 0
-0.17347 0.34763 0.13325 1.25356 -0.76867 -0.44146 0.14279 -0.03654 -0.10297 -0.07808 0.73862 0.77093 1.23879 0.01276 -0.55930 -0.65180 0.52730 -0.28123 1.67881 1.08716 1
-0.07995 -0.86367 -1.15335 -1.29411 -0.19677 1.41873 -0.29154 0.84667 -0.33558 -0.29987 -0.16792 -0.53141 0.46116 -0.52172 0.06297 0.02409 -0.82031 0.64500 0.41859 -0.31264 1
-0.05707 -0.15530 -1.62003 0.84763 -0.58945 0.54482 0.32639 0.75889 -0.07365 -0.38143 -0.15474 -0.18687 1.64084 -0.04513 -0.06521 -1.26924 -0.04795 -0.10618 0.27924 -0.04508 1
1.14860 0.39032 -0.38398 0.49872 -0.27933 0.72727 0.62911 0.42802 -0.84902 1.15554 -0.05189 -0.11570 -0.47121 -0.30093 -0.10638 -0.06064 -0.60376 0.62736 -0.67579 0.16788 1
0.38496 0.03013 -0.79816 -0.26954 0.03146 -0.60011 -0.74956 0.35172 0.64958 1.11711 -1.47993 0.39380 1.00603 0.04575 0.55507 -0.89549 1.92387 -0.67380 0.14193 0.11599 1
0.57873 -0.44678 0.10084 0.56850 -0.55655 -0.08912 -0.01975 0.04922 0.72191 -0.14819 -0.02419 -0.59261 0.66681 -0.11043 -0.14955 0.98637 -0.07544 -0.41383 1.32807 0.06207 1
-0.65654 0.48237 -0.19277 0.11157 1.01081 1.03334 -0.65348 0.61844 0.65480 0.06618 0.13733 0.42705 0.21253 -0.55000 2.08519 -0.36345 -0.56688 0.10546 -0.07694 1.29946 1
-0.65587 0.28160 -2.11587 -2.03688 -0.01419 2.23248 -1.00489 -0.46329 0.38505 -0.86207 1.92404 0.14171 -1.73288 -1.69234 -0.28370 -0.51912 0.16190 0.19625 -0.53032 0.14901 0
-0.12166 0.70182 -1.29789 -1.59337 -0.96602 1.61374 0.05066 -1.70437 0.63460 -0.04775 -0.01101 0.98644 -0.20406 -1.35778 0.19977 -0.23536 -3.47197 1.21850 -0.05383 -1.98675 0
0.95887 0.60243 0.09696 1.12809 1.33703 2.63638 3.59833 -0.31136 0.40720 2.23074 0.67994 -0.45293 1.47222 1.07432 -0.17146 0.83070 -0.44084 -0.12120 2.24367 2.49168 0
-1.18806 0.28493 0.04381 0.07735 -0.49950 0.31412 1.37799 0.25989 -0.30235 0.17201 -0.34198 0.10845 0.44265 -0.69001 0.25423 -0.81996 0.87326 -0.32565 0.32614 0.94563 1
-1.42153 -2.69596 -1.43790 -0.00719 0.27781 0.85750 -0.49554 1.65154 -0.00003 -0.52232 1.19222 -1.18258 0.14178 -0.83137 -0.17213 0.31179 -0.07477 -0.10618 0.02502 3.13800 0
-0.32889 -0.41677 1.65903 -1.02774 0.73627 0.17001 0.08225 0.20654 0.64893 0.80230 -1.65069 -0.96109 -1.13973 1.35974 -0.17877 0.63365 0.62586 -1.58435 -0.06131 -1.49881 0
0.54913 -0.68624 1.12559 0.45712 -0.06185 -0.10499 -0.66269 1.71704 0.37071 1.07195 -0.13430 1.06825 -0.22654 1.33012 0.42557 -0.13815 -0.59303 -0.83579 0.03726 1.00089 1
-0.11897 -0.10727 -0.11694 1.36964 -0.15582 -1.34644 -1.61098 0.48609 -0.32581 -0.33020 -0.60636 -0.16292 0.35867 -1.18882 1.63691 -0.68793 0.27655 -0.15843 1.61628 -0.52629 0
1.08805 0.24358 0.63364 0.43297 0.17175 0.21364 -1.01608 -0.94473 -0.11666 0.41739 -0.32154 0.49623 -0.02552 -0.46451 -0.14490 1.78445 -0.15589 -0.65029 -0.19046 -0.32006 1
-0.10350 -0.15396 1.00374 -0.23800 0.83024 0.84957 0.16122 0.00262 -0.07887 0.35604 0.01273 -0.57731 -0.38723 1.03730 -0.29432 1.00674 0.18068 -0.20220 0.95014 0.29863 1
-0.16338 -0.05524 -1.23178 0.35715 0.19054 1.01615 0.23031 1.65222 0.76817 0.12617 1.26672 0.25146 0.31172 -1.09188 -0.02934 0.28026 0.13106 -0.31193 0.44985 -0.56066 1
0.57470 -0.19598 0.72762 0.24577 1.24977 -0.22133 -1.13321 -0.08853 0.14332 -0.49334 -0.74613 -0.46490 -0.15645 0.46849 0.08422 0.72758 -0.72645 -0.57713 -0.10141 0.92811 1
-0.37935 -1.45331 0.35817 2.09630 -1.43052 1.79817 0.95748 0.02963 -0.75975 0.40930 0.57775 -0.07114 -1.80495 0.53244 -0.08447 0.80508 -1.78510 -0.59411 -1.89591 -1.51565 0
-0.09946 -0.24601 -0.05083 2.43649 -0.80223 0.78148 0.21518 0.29973 -0.10493 -0.24257 1.09134 0.40577 -0.78861 0.63274 -0.04860 -0.13618 -1.10794 -0.12642 0.53482 -0.43261 0
1.80055 -1.56003 0.21881 1.80712 -2.86564 -0.13804 2.15189 -1.76311 -1.51752 1.96110 0.43270 -1.56038 1.23218 0.75256 0.86389 0.22180 0.52127 1.08525 0.05697 -0.81407 0
-0.09609 -0.56951 0.14168 -0.20513 -0.09474 -0.88040 1.25098 0.09243 -0.02739 -0.30796 -0.18243 0.48758 -0.02023 0.43483 -0.25780 0.29077 0.16258 0.76714 -0.19725 -0.22638 1
0.41659 -0.21266 0.03797 1.31596 1.11552 0.76760 -0.21586 0.56712 0.36159 -0.11381 1.27661 1.49194 1.08009 -0.14274 0.50062 -0.03108 -0.08415 -0.10814 0.86313 0.62415 1
0.66418 -1.54002 -1.99532 -1.12234 1.82637 -0.50691 1.12661 -0.57673 -0.25935 -0.77242 -0.10199 0.26343 0.81163 -2.61523 -1.06602 -0.88893 0.14715 -0.04674 1.91944 0.54328 0
-0.79043 -0.46679 -0.22000 1.36562 -0.31625 -1.64391 -0.05397 -0.46261 -0.51216 -1.48495 2.15348 0.30267 1.17796 -1.56444 1.39584 -0.06787 0.55613 0.29292 0.58104 -0.66580 0
-0.12839 0.15887 0.59863 0.50073 1.60889 -0.54392 -0.95356 0.53943 -0.10428 0.05337 1.21463 0.84742 -0.15050 0.69534 -0.16615 -0.48956 -0.10494 -0.06633 0.35197 0.72390 1
0.47714 1.32615 1.07115 -0.22928 0.63155 -0.18960 0.57712 0.99252 -1.67781 -2.02626 -0.03936 -2.10447 -0.74430 1.29647 0.90373 0.59489 -0.34496 -0.06241 -0.52964 -0.06328 0
-0.86713 0.26359 -0.91872 -0.13669 -2.35281 0.51574 -1.92027 2.08775 -1.28947 -0.22302 1.97942 0.20157 0.86915 -0.06802 -0.57657 -1.02292 -1.83606 0.68092 1.81340 -0.12394 0
2.63147 -2.03428 0.91559 0.77315 -1.13047 0.84626 -0.64427 -1.41402 2.16056 0.28863 -0.16331 -1.12206 0.33751 0.76871 0.06297 2.28759 -0.13243 -1.94165 1.52315 -0.31601 0
-0.61819 -0.56084 -0.36454 0.19880 -1.21975 -0.27620 0.01973 0.69474 1.21123 -0.08415 -0.24704 -0.74891 -0.11744 0.43887 -0.04263 0.40244 -0.58767 0.33995 0.31866 0.84791 1
-0.23200 0.65113 -0.86881 -0.72983 0.26371 -0.06731 0.36522 -0.02911 -0.14728 -0.11786 -0.65976 0.04526 0.49753 0.65158 -0.46301 -0.08626 0.11900 0.32036 -0.05315 0.11329 1
